Date,Day,Time,Customer ID,Name,Age,Gender,Mail ID,Product bought,Size,Sub-category,Category,Actual Price (INR),Discount Percentage,Discount Type,Payment mode,Review,Returned Status,Discount Amount,Revenue,Year,Month,Discount Applied
2024-10-15,Tuesday,15:37:00,CUST0298,Jayesh Deshpande,40.0,Male,jayeshdeshpande40298@gmail.com,Barcelona T-shirt,Free,Casual tshirt,Tshirts,2400.0,27.0,DiwaliOffer,CASH,"Good quality, worth the price",Kept,648.0,1752.0,2024,10,Yes
2024-08-22,Thursday,14:10:00,CUST0167,Himmat Tandon,50.0,Female,himmattandon50167@gmail.com,Total 90 T-shirt,M,Casual tshirt,Tshirts,1700.0,0.0,NoDiscount,CASH,Perfect for daily wear,Kept,0.0,1700.0,2024,8,No
2024-12-01,Sunday,12:41:00,CUST0385,Saanvi Dutt,46.0,Female,saanvidutt46385@gmail.com,Sandals,XL,Footwear,Shoes,5700.0,0.0,NoDiscount,CASH,Could be better,Kept,0.0,5700.0,2024,12,No
2024-06-04,Tuesday,20:04:00,CUST0053,Shamik Gokhale,41.0,Female,shamikgokhale4153@gmail.com,Denim Jacket,XL,Outerwear,Jackets,4900.0,41.0,Clearance,CARD,Size runs a bit small,Exchange,2008.9999999999998,2891.0,2024,6,Yes
2024-12-03,Tuesday,17:08:00,CUST0037,Kabir Agrawal,52.0,Male,kabiragrawal5237@gmail.com,Joggers,XXL,Bottomwear,Jeans,2000.0,0.0,NoDiscount,CASH,Colour faded after wash,Kept,0.0,2000.0,2024,12,No
2024-03-22,Friday,13:42:00,CUST0364,Jiya Tailor,41.0,Male,jiyatailor41364@gmail.com,Barcelona T-shirt,XL,Casual tshirt,Tshirts,1600.0,0.0,NoDiscount,CARD,Could be better,Kept,0.0,1600.0,2024,3,No
2024-03-30,Saturday,18:24:00,CUST0247,Shamik Maharaj,32.0,Female,shamikmaharaj32247@gmail.com,Running Shoes,S,Footwear,Shoes,2800.0,0.0,NoDiscount,UPI,Superb fit and feel,Kept,0.0,2800.0,2024,3,No
2024-08-14,Wednesday,19:38:00,CUST0344,Piya Chahal,53.0,Female,piyachahal53344@gmail.com,Skinny Jeans,M,Bottomwear,Jeans,2000.0,0.0,NoDiscount,CASH,"Good quality, worth the price",Exchange,0.0,2000.0,2024,8,No
2024-10-20,Sunday,17:12:00,CUST0217,Rasha Kaur,57.0,Female,rashakaur57217@gmail.com,Repel T-shirt,Free,Casual tshirt,Tshirts,1600.0,0.0,NoDiscount,UPI,Very stylish,Return,0.0,1600.0,2024,10,No
2024-04-08,Monday,12:01:00,CUST0123,Arhaan Chakrabarti,21.0,Female,arhaanchakrabarti21123@gmail.com,Joggers,S,Bottomwear,Jeans,1800.0,15.0,SummerSale,CASH,Could be better,Kept,270.0,1530.0,2024,4,Yes
2024-10-06,Sunday,20:21:00,CUST0409,Anahi Khalsa,47.0,Male,anahikhalsa47409@gmail.com,Barcelona T-shirt,XXL,Casual tshirt,Tshirts,1800.0,55.0,DiwaliOffer,CARD,Too tight around shoulders,Kept,990.0000000000001,809.9999999999999,2024,10,Yes
2024-10-13,Sunday,20:51:00,CUST0399,Yuvaan Kari,22.0,Female,yuvaankari22399@gmail.com,Sportswear Club Fleece T-shirt,Free,Casual tshirt,Tshirts,1700.0,0.0,NoDiscount,UPI,"Good quality, worth the price",Kept,0.0,1700.0,2024,10,No
2024-06-01,Saturday,12:31:00,CUST0347,Kiaan Ganguly,23.0,Male,kiaanganguly23347@gmail.com,Academy T-shirt,XXL,Casual tshirt,Tshirts,1600.0,0.0,NoDiscount,CASH,Superb fit and feel,Kept,0.0,1600.0,2024,6,No
2024-12-26,Thursday,15:55:00,CUST0136,Divit Koshy,56.0,Male,divitkoshy56136@gmail.com,Rain Jacket,S,Outerwear,Jackets,3600.0,0.0,NoDiscount,CARD,Stitching quality is poor,Kept,0.0,3600.0,2024,12,No
2024-07-23,Tuesday,18:34:00,CUST0295,Shaan Karnik,34.0,Female,shaankarnik34295@gmail.com,Skinny Jeans,XXL,Bottomwear,Jeans,2200.0,46.0,Clearance,CARD,Fits well and comfortable,Kept,1012.0,1188.0,2024,7,Yes
2024-08-03,Saturday,14:21:00,CUST0180,Rohan Venkatesh,20.0,Male,rohanvenkatesh20180@gmail.com,Hoodie,M,Outerwear,Jackets,2600.0,0.0,NoDiscount,CASH,Could be better,Kept,0.0,2600.0,2024,8,No
2024-02-01,Thursday,13:04:00,CUST0045,Nirvi Rastogi,31.0,Male,nirvirastogi3145@gmail.com,Sports Shoes,L,Footwear,Shoes,6900.0,29.0,ValentineDayOffer,CARD,Stitching quality is poor,Exchange,2000.9999999999998,4899.0,2024,2,Yes
2024-10-09,Wednesday,16:08:00,CUST0458,Bhavin Madan,56.0,Male,bhavinmadan56458@gmail.com,Dri-FIT T-shirt,S,Casual tshirt,Tshirts,1200.0,47.0,DiwaliOffer,CASH,Material feels cheap,Kept,564.0,636.0,2024,10,Yes
2024-04-26,Friday,09:03:00,CUST0068,Ivan Acharya,34.0,Male,ivanacharya3468@gmail.com,Jordan Brand T-shirt,XXL,Casual tshirt,Tshirts,2000.0,0.0,NoDiscount,CARD,Size runs a bit small,Kept,0.0,2000.0,2024,4,No
2024-09-03,Tuesday,10:49:00,CUST0475,Tarini Bhardwaj,49.0,Male,tarinibhardwaj49475@gmail.com,Pro T-shirt,XL,Casual tshirt,Tshirts,2100.0,0.0,NoDiscount,UPI,Material feels cheap,Kept,0.0,2100.0,2024,9,No
2024-11-11,Monday,21:23:00,CUST0223,Urvi Wali,30.0,Male,urviwali30223@gmail.com,Tech Fleece T-shirt,XL,Casual tshirt,Tshirts,2400.0,0.0,NoDiscount,UPI,Stitching quality is poor,Kept,0.0,2400.0,2024,11,No
2024-07-30,Tuesday,19:56:00,CUST0092,Myra Tripathi,55.0,Male,myratripathi5592@gmail.com,Sports Shoes,S,Footwear,Shoes,6400.0,0.0,NoDiscount,UPI,Colour faded after wash,Kept,0.0,6400.0,2024,7,No
2024-08-12,Monday,13:02:00,CUST0270,Rohan Bal,52.0,Female,rohanbal52270@gmail.com,Academy T-shirt,Free,Casual tshirt,Tshirts,2400.0,0.0,NoDiscount,UPI,Stitching quality is poor,Kept,0.0,2400.0,2024,8,No
2024-12-02,Monday,12:04:00,CUST0436,Abram Kumer,60.0,Male,abramkumer60436@gmail.com,Total 90 T-shirt,M,Casual tshirt,Tshirts,1800.0,0.0,NoDiscount,CASH,Superb fit and feel,Kept,0.0,1800.0,2024,12,No
2024-12-31,Tuesday,14:23:00,CUST0366,Suhana Bala,52.0,Male,suhanabala52366@gmail.com,Sandals,Free,Footwear,Shoes,3600.0,0.0,NoDiscount,CASH,Size runs a bit small,Kept,0.0,3600.0,2024,12,No
2024-02-23,Friday,10:57:00,CUST0403,Uthkarsh Gandhi,59.0,Male,uthkarshgandhi59403@gmail.com,Academy T-shirt,XL,Casual tshirt,Tshirts,1600.0,0.0,NoDiscount,UPI,Superb fit and feel,Exchange,0.0,1600.0,2024,2,No
2024-04-28,Sunday,14:35:00,CUST0329,Tiya Jayaraman,55.0,Female,tiyajayaraman55329@gmail.com,Tech Fleece T-shirt,Free,Casual tshirt,Tshirts,2300.0,0.0,NoDiscount,UPI,Size runs a bit small,Kept,0.0,2300.0,2024,4,No
2024-08-20,Tuesday,21:01:00,CUST0346,Hiran Sarin,46.0,Female,hiransarin46346@gmail.com,Dri-FIT T-shirt,L,Casual tshirt,Tshirts,1600.0,0.0,NoDiscount,UPI,Fits well and comfortable,Kept,0.0,1600.0,2024,8,No
2024-11-08,Friday,15:01:00,CUST0424,Mehul Andra,23.0,Female,mehulandra23424@gmail.com,Denim Jacket,XL,Outerwear,Jackets,2100.0,0.0,NoDiscount,UPI,"Loved it, will buy again",Kept,0.0,2100.0,2024,11,No
2024-01-27,Saturday,18:02:00,CUST0124,Mannat Suri,42.0,Male,mannatsuri42124@gmail.com,Slim Fit Shirt,S,Formal shirts,Shirts,3300.0,30.0,NewYearSale,CASH,Could be better,Kept,990.0,2310.0,2024,1,Yes
2024-04-20,Saturday,19:21:00,CUST0244,Neysa Dar,43.0,Female,neysadar43244@gmail.com,Running Shoes,XL,Footwear,Shoes,6000.0,39.0,SummerSale,UPI,Could be better,Kept,2340.0,3660.0,2024,4,Yes
2024-07-17,Wednesday,21:59:00,CUST0110,Anya Trivedi,39.0,Female,anyatrivedi39110@gmail.com,Joggers,XL,Bottomwear,Jeans,2100.0,63.0,Clearance,CASH,"Good quality, worth the price",Exchange,1323.0,777.0,2024,7,Yes
2024-08-27,Tuesday,19:59:00,CUST0493,Yuvraj  Bhatti,46.0,Male,yuvrajbhatti46493@gmail.com,Dri-FIT T-shirt,L,Casual tshirt,Tshirts,2200.0,0.0,NoDiscount,UPI,Not as expected,Kept,0.0,2200.0,2024,8,No
2024-05-31,Friday,15:25:00,CUST0472,Indrans Sundaram,20.0,Female,indranssundaram20472@gmail.com,ACG T-shirt,L,Casual tshirt,Tshirts,1500.0,0.0,NoDiscount,CARD,Could be better,Kept,0.0,1500.0,2024,5,No
2024-01-07,Sunday,12:36:00,CUST0019,Hansh Ahuja,56.0,Female,hanshahuja5619@gmail.com,Cargo Pants,M,Bottomwear,Jeans,2200.0,0.0,NoDiscount,UPI,Material feels cheap,Kept,0.0,2200.0,2024,1,No
2024-07-02,Tuesday,16:54:00,CUST0352,Dharmajan Tripathi,45.0,Female,dharmajantripathi45352@gmail.com,Cargo Pants,S,Bottomwear,Jeans,2400.0,0.0,NoDiscount,CARD,Perfect for daily wear,Kept,0.0,2400.0,2024,7,No
2024-02-02,Friday,16:16:00,CUST0462,Umang Singhal,18.0,Female,umangsinghal18462@gmail.com,Sandals,L,Footwear,Shoes,6400.0,0.0,NoDiscount,CARD,"Good quality, worth the price",Kept,0.0,6400.0,2024,2,No
2024-11-12,Tuesday,18:14:00,CUST0090,Raghav Hayer,32.0,Male,raghavhayer3290@gmail.com,Dri-FIT T-shirt,M,Casual tshirt,Tshirts,2100.0,0.0,NoDiscount,CARD,Too tight around shoulders,Kept,0.0,2100.0,2024,11,No
2024-04-26,Friday,11:45:00,CUST0283,Ishaan Gandhi,60.0,Female,ishaangandhi60283@gmail.com,Socks,S,Accessories,Accessories,1500.0,26.0,SummerSale,CARD,Size runs a bit small,Kept,390.0,1110.0,2024,4,Yes
2024-04-30,Tuesday,15:04:00,CUST0457,Azad Sachdev,42.0,Male,azadsachdev42457@gmail.com,Formal White Shirt,XXL,Formal shirts,Shirts,1900.0,0.0,NoDiscount,CARD,Too tight around shoulders,Return,0.0,1900.0,2024,4,No
2024-12-14,Saturday,16:41:00,CUST0016,Vaibhav Kashyap,24.0,Female,vaibhavkashyap2416@gmail.com,ACG T-shirt,M,Casual tshirt,Tshirts,1200.0,0.0,NoDiscount,CASH,Too tight around shoulders,Exchange,0.0,1200.0,2024,12,No
2024-11-29,Friday,15:18:00,CUST0348,Saanvi Shukla,32.0,Female,saanvishukla32348@gmail.com,Skinny Jeans,L,Bottomwear,Jeans,1600.0,0.0,NoDiscount,CARD,Fits well and comfortable,Kept,0.0,1600.0,2024,11,No
2024-04-18,Thursday,19:32:00,CUST0148,Yasmin Gola,22.0,Female,yasmingola22148@gmail.com,Sandals,M,Footwear,Shoes,4200.0,36.0,SummerSale,CARD,"Good quality, worth the price",Kept,1512.0,2688.0,2024,4,Yes
2024-11-28,Thursday,11:04:00,CUST0462,Umang Singhal,18.0,Female,umangsinghal18462@gmail.com,Cap,XXL,Accessories,Accessories,1200.0,0.0,NoDiscount,CARD,Size runs a bit small,Kept,0.0,1200.0,2024,11,No
2024-03-03,Sunday,20:33:00,CUST0485,Aniruddh Bala,39.0,Male,aniruddhbala39485@gmail.com,Running Shoes,Free,Footwear,Shoes,4900.0,0.0,NoDiscount,CASH,Not as expected,Return,0.0,4900.0,2024,3,No
2024-05-30,Thursday,20:21:00,CUST0472,Indrans Sundaram,20.0,Female,indranssundaram20472@gmail.com,Tech Fleece T-shirt,M,Casual tshirt,Tshirts,1800.0,18.0,SummerSale,CARD,Not as expected,Kept,324.0,1476.0,2024,5,Yes
2024-07-28,Sunday,15:22:00,CUST0237,Gatik Mannan,30.0,Male,gatikmannan30237@gmail.com,Skinny Jeans,L,Bottomwear,Jeans,2500.0,58.0,Clearance,CASH,Not as expected,Kept,1450.0,1050.0,2024,7,Yes
2024-03-05,Tuesday,20:15:00,CUST0431,Zaina Suresh,53.0,Female,zainasuresh53431@gmail.com,Running Shoes,Free,Footwear,Shoes,5100.0,0.0,NoDiscount,CASH,Could be better,Kept,0.0,5100.0,2024,3,No
2024-06-09,Sunday,12:26:00,CUST0422,Nehmat Kumar,55.0,Male,nehmatkumar55422@gmail.com,Pro T-shirt,XXL,Casual tshirt,Tshirts,1800.0,42.0,Clearance,UPI,Material feels cheap,Kept,756.0,1044.0,2024,6,Yes
2024-03-02,Saturday,16:48:00,CUST0159,Kanav Dugal,60.0,Female,kanavdugal60159@gmail.com,Cargo Pants,Free,Bottomwear,Jeans,1700.0,28.0,SummerSale,UPI,Size runs a bit small,Kept,476.00000000000006,1224.0,2024,3,Yes
2024-02-07,Wednesday,12:55:00,CUST0414,Priyansh Shroff,45.0,Male,priyanshshroff45414@gmail.com,Slim Fit Shirt,XL,Formal shirts,Shirts,2400.0,0.0,NoDiscount,CARD,Not as expected,Kept,0.0,2400.0,2024,2,No
2024-03-01,Friday,15:52:00,CUST0018,Drishya Barman,40.0,Male,drishyabarman4018@gmail.com,Hoodie,Free,Outerwear,Jackets,2100.0,26.0,SummerSale,CASH,Very stylish,Kept,546.0,1554.0,2024,3,Yes
2024-08-11,Sunday,14:30:00,CUST0298,Jayesh Deshpande,40.0,Male,jayeshdeshpande40298@gmail.com,Sneakers,Free,Footwear,Shoes,5900.0,0.0,NoDiscount,CARD,Colour faded after wash,Kept,0.0,5900.0,2024,8,No
2024-01-04,Thursday,17:23:00,CUST0115,Pari Banerjee,47.0,Female,paribanerjee47115@gmail.com,Cargo Pants,XL,Bottomwear,Jeans,2000.0,0.0,NoDiscount,CARD,Stitching quality is poor,Kept,0.0,2000.0,2024,1,No
2024-02-19,Monday,13:31:00,CUST0060,Nehmat Zachariah,56.0,Female,nehmatzachariah5660@gmail.com,Academy T-shirt,XXL,Casual tshirt,Tshirts,2400.0,23.0,ValentineDayOffer,CASH,Too tight around shoulders,Kept,552.0,1848.0,2024,2,Yes
2024-04-01,Monday,21:02:00,CUST0038,Mahika Choudhury,28.0,Male,mahikachoudhury2838@gmail.com,Sneakers,XL,Footwear,Shoes,4800.0,34.0,SummerSale,CASH,Colour faded after wash,Kept,1632.0000000000002,3168.0,2024,4,Yes
2024-03-25,Monday,12:17:00,CUST0348,Saanvi Shukla,32.0,Female,saanvishukla32348@gmail.com,Jordan Brand T-shirt,M,Casual tshirt,Tshirts,1600.0,34.0,SummerSale,UPI,Not as expected,Kept,544.0,1056.0,2024,3,Yes
2024-03-13,Wednesday,12:35:00,CUST0169,Kiaan Saran,23.0,Male,kiaansaran23169@gmail.com,Sneakers,S,Footwear,Shoes,5200.0,0.0,NoDiscount,CARD,Perfect for daily wear,Kept,0.0,5200.0,2024,3,No
2024-01-04,Thursday,16:52:00,CUST0362,Madhav Sampath,24.0,Female,madhavsampath24362@gmail.com,Jordan Brand T-shirt,L,Casual tshirt,Tshirts,2400.0,43.0,NewYearSale,CASH,Perfect for daily wear,Kept,1032.0,1368.0,2024,1,Yes
2024-08-20,Tuesday,14:07:00,CUST0032,Jivin Baria,28.0,Female,jivinbaria2832@gmail.com,Sports Shoes,XL,Footwear,Shoes,6500.0,0.0,NoDiscount,UPI,Superb fit and feel,Kept,0.0,6500.0,2024,8,No
2024-05-22,Wednesday,19:07:00,CUST0157,Myra Bahl,57.0,Female,myrabahl57157@gmail.com,Backpack,Free,Accessories,Accessories,1600.0,25.0,SummerSale,UPI,Perfect for daily wear,Kept,400.0,1200.0,2024,5,Yes
2024-08-20,Tuesday,18:32:00,CUST0269,Rohan Dasgupta,44.0,Female,rohandasgupta44269@gmail.com,Skinny Jeans,Free,Bottomwear,Jeans,2500.0,0.0,NoDiscount,UPI,Very stylish,Kept,0.0,2500.0,2024,8,No
2024-12-27,Friday,19:20:00,CUST0395,Rania Srinivas,56.0,Female,raniasrinivas56395@gmail.com,Total 90 T-shirt,Free,Casual tshirt,Tshirts,2300.0,0.0,NoDiscount,CARD,"Loved it, will buy again",Kept,0.0,2300.0,2024,12,No
2024-03-11,Monday,17:55:00,CUST0159,Kanav Dugal,60.0,Female,kanavdugal60159@gmail.com,Bomber Jacket,L,Outerwear,Jackets,3400.0,0.0,NoDiscount,UPI,Size runs a bit small,Kept,0.0,3400.0,2024,3,No
2024-03-08,Friday,13:56:00,CUST0312,Raunak Balay,37.0,Male,raunakbalay37312@gmail.com,Total 90 T-shirt,Free,Casual tshirt,Tshirts,2200.0,0.0,NoDiscount,UPI,Material feels cheap,Kept,0.0,2200.0,2024,3,No
2024-04-16,Tuesday,18:02:00,CUST0442,Manikya Garg,35.0,Male,manikyagarg35442@gmail.com,ACG T-shirt,XXL,Casual tshirt,Tshirts,1700.0,35.0,SummerSale,CASH,Material feels cheap,Kept,595.0,1105.0,2024,4,Yes
2024-04-02,Tuesday,20:53:00,CUST0307,Dhruv Jayaraman,47.0,Male,dhruvjayaraman47307@gmail.com,ACG T-shirt,Free,Casual tshirt,Tshirts,1800.0,27.0,SummerSale,CARD,Too tight around shoulders,Kept,486.00000000000006,1314.0,2024,4,Yes
2024-05-31,Friday,12:07:00,CUST0116,Onkar Sekhon,22.0,Male,onkarsekhon22116@gmail.com,Socks,XL,Accessories,Accessories,1900.0,0.0,NoDiscount,CARD,Very stylish,Kept,0.0,1900.0,2024,5,No
2024-08-25,Sunday,21:42:00,CUST0012,Eshani Brahmbhatt,18.0,Female,eshanibrahmbhatt1812@gmail.com,Sportswear Club Fleece T-shirt,Free,Casual tshirt,Tshirts,1400.0,0.0,NoDiscount,CASH,Stitching quality is poor,Kept,0.0,1400.0,2024,8,No
2024-04-30,Tuesday,10:17:00,CUST0435,Umang Krish,43.0,Male,umangkrish43435@gmail.com,Slim Fit Shirt,S,Formal shirts,Shirts,2800.0,0.0,NoDiscount,CARD,Too tight around shoulders,Kept,0.0,2800.0,2024,4,No
2024-08-14,Wednesday,16:16:00,CUST0010,Manikya Chana,32.0,Female,manikyachana3210@gmail.com,Rain Jacket,XL,Outerwear,Jackets,4200.0,0.0,NoDiscount,UPI,Excellent product!,Kept,0.0,4200.0,2024,8,No
2024-04-23,Tuesday,17:10:00,CUST0437,Manjari Mall,44.0,Female,manjarimall44437@gmail.com,Checked Shirt,S,Formal shirts,Shirts,3400.0,25.0,SummerSale,UPI,Stitching quality is poor,Kept,850.0,2550.0,2024,4,Yes
2024-01-11,Thursday,19:05:00,CUST0264,Zara Dhillon,52.0,Female,zaradhillon52264@gmail.com,Sandals,L,Footwear,Shoes,6000.0,40.0,NewYearSale,UPI,Perfect for daily wear,Kept,2400.0,3600.0,2024,1,Yes
2024-10-01,Tuesday,13:10:00,CUST0469,Misha Barad,30.0,Female,mishabarad30469@gmail.com,Running Shoes,Free,Footwear,Shoes,3500.0,48.0,DiwaliOffer,CASH,Very stylish,Kept,1680.0,1820.0,2024,10,Yes
2024-05-07,Tuesday,20:02:00,CUST0399,Yuvaan Kari,22.0,Female,yuvaankari22399@gmail.com,Sports Shoes,XXL,Footwear,Shoes,4300.0,0.0,NoDiscount,UPI,Excellent product!,Kept,0.0,4300.0,2024,5,No
2024-04-27,Saturday,18:44:00,CUST0498,Riaan Raju,45.0,Female,riaanraju45498@gmail.com,ACG T-shirt,Free,Casual tshirt,Tshirts,1400.0,35.0,SummerSale,CASH,"Good quality, worth the price",Return,489.99999999999994,910.0,2024,4,Yes
2024-05-18,Saturday,20:04:00,CUST0175,Badal Sanghvi,53.0,Female,badalsanghvi53175@gmail.com,Sportswear Club Fleece T-shirt,S,Casual tshirt,Tshirts,1200.0,34.0,SummerSale,UPI,Colour faded after wash,Kept,408.00000000000006,792.0,2024,5,Yes
2024-07-19,Friday,13:38:00,CUST0383,Nitya Som,56.0,Female,nityasom56383@gmail.com,Rain Jacket,XL,Outerwear,Jackets,3500.0,0.0,NoDiscount,CASH,Material feels cheap,Kept,0.0,3500.0,2024,7,No
2024-05-15,Wednesday,21:36:00,CUST0200,Navya Som,35.0,Female,navyasom35200@gmail.com,ACG T-shirt,XL,Casual tshirt,Tshirts,1300.0,32.0,SummerSale,CASH,Material feels cheap,Kept,416.0,884.0,2024,5,Yes
2024-12-25,Wednesday,17:15:00,CUST0239,Ryan Gulati,33.0,Male,ryangulati33239@gmail.com,Repel T-shirt,Free,Casual tshirt,Tshirts,1700.0,0.0,NoDiscount,CARD,Size runs a bit small,Kept,0.0,1700.0,2024,12,No
2024-04-24,Wednesday,17:01:00,CUST0313,Anvi Chandran,43.0,Female,anvichandran43313@gmail.com,Jordan Brand T-shirt,XL,Casual tshirt,Tshirts,1700.0,35.0,SummerSale,CASH,Too tight around shoulders,Kept,595.0,1105.0,2024,4,Yes
2024-11-18,Monday,21:06:00,CUST0436,Abram Kumer,60.0,Male,abramkumer60436@gmail.com,Skinny Jeans,XL,Bottomwear,Jeans,2400.0,0.0,NoDiscount,CASH,Stitching quality is poor,Return,0.0,2400.0,2024,11,No
2024-09-24,Tuesday,19:36:00,CUST0492,Suhana Bhat,58.0,Male,suhanabhat58492@gmail.com,Sports Shoes,XL,Footwear,Shoes,3600.0,0.0,NoDiscount,CASH,Superb fit and feel,Kept,0.0,3600.0,2024,9,No
2024-06-13,Thursday,18:38:00,CUST0384,Pranay Divan,51.0,Male,pranaydivan51384@gmail.com,Dri-FIT T-shirt,L,Casual tshirt,Tshirts,2100.0,61.0,Clearance,CARD,Material feels cheap,Kept,1281.0,819.0,2024,6,Yes
2024-11-29,Friday,13:29:00,CUST0208,Miraya Wadhwa,56.0,Male,mirayawadhwa56208@gmail.com,Sports Shoes,S,Footwear,Shoes,4400.0,0.0,NoDiscount,UPI,Could be better,Kept,0.0,4400.0,2024,11,No
2024-09-23,Monday,19:10:00,CUST0210,Vihaan Shenoy,45.0,Female,vihaanshenoy45210@gmail.com,Sportswear T-shirt,S,Casual tshirt,Tshirts,2400.0,0.0,NoDiscount,CARD,Could be better,Kept,0.0,2400.0,2024,9,No
2024-03-12,Tuesday,19:35:00,CUST0368,Kiara Setty,21.0,Male,kiarasetty21368@gmail.com,Dri-FIT T-shirt,L,Casual tshirt,Tshirts,1400.0,38.0,SummerSale,CARD,Excellent product!,Kept,532.0,868.0,2024,3,Yes
2024-11-10,Sunday,20:36:00,CUST0119,Pari Sarma,23.0,Male,parisarma23119@gmail.com,Skinny Jeans,L,Bottomwear,Jeans,2300.0,0.0,NoDiscount,CARD,Size runs a bit small,Kept,0.0,2300.0,2024,11,No
2024-11-05,Tuesday,14:29:00,CUST0055,Aayush Cheema,23.0,Female,aayushcheema2355@gmail.com,Tech Fleece T-shirt,Free,Casual tshirt,Tshirts,2100.0,0.0,NoDiscount,UPI,"Good quality, worth the price",Kept,0.0,2100.0,2024,11,No
2024-08-30,Friday,09:26:00,CUST0177,Vedika Sawhney,27.0,Male,vedikasawhney27177@gmail.com,Repel T-shirt,S,Casual tshirt,Tshirts,2500.0,0.0,NoDiscount,CARD,Not as expected,Kept,0.0,2500.0,2024,8,No
2024-02-18,Sunday,17:21:00,CUST0143,Yakshit Rattan,60.0,Male,yakshitrattan60143@gmail.com,Academy T-shirt,XL,Casual tshirt,Tshirts,2000.0,0.0,NoDiscount,CARD,Perfect for daily wear,Return,0.0,2000.0,2024,2,No
2024-06-25,Tuesday,18:59:00,CUST0148,Yasmin Gola,22.0,Female,yasmingola22148@gmail.com,ACG T-shirt,XL,Casual tshirt,Tshirts,2000.0,0.0,NoDiscount,CARD,Could be better,Kept,0.0,2000.0,2024,6,No
2024-05-10,Friday,17:41:00,CUST0116,Onkar Sekhon,22.0,Male,onkarsekhon22116@gmail.com,Skinny Jeans,XXL,Bottomwear,Jeans,1700.0,23.0,SummerSale,UPI,Excellent product!,Kept,391.0,1309.0,2024,5,Yes
2024-03-05,Tuesday,19:37:00,CUST0021,Pari Bose,52.0,Female,paribose5221@gmail.com,Cargo Pants,L,Bottomwear,Jeans,2400.0,34.0,SummerSale,CASH,Could be better,Kept,816.0000000000001,1584.0,2024,3,Yes
2024-11-11,Monday,18:30:00,CUST0008,Vaibhav Buch,53.0,Male,vaibhavbuch538@gmail.com,Dri-FIT T-shirt,M,Casual tshirt,Tshirts,2500.0,0.0,NoDiscount,CARD,"Good quality, worth the price",Kept,0.0,2500.0,2024,11,No
2024-08-31,Saturday,20:20:00,CUST0493,Yuvraj  Bhatti,46.0,Male,yuvrajbhatti46493@gmail.com,Dri-FIT T-shirt,M,Casual tshirt,Tshirts,1900.0,0.0,NoDiscount,CARD,Material feels cheap,Kept,0.0,1900.0,2024,8,No
2024-09-13,Friday,19:15:00,CUST0213,Vardaniya Walia,45.0,Male,vardaniyawalia45213@gmail.com,Cargo Pants,XL,Bottomwear,Jeans,2600.0,0.0,NoDiscount,CARD,Too tight around shoulders,Kept,0.0,2600.0,2024,9,No
2024-11-05,Tuesday,20:10:00,CUST0192,Lagan Reddy,24.0,Male,laganreddy24192@gmail.com,Rain Jacket,Free,Outerwear,Jackets,2400.0,0.0,NoDiscount,CASH,Material feels cheap,Kept,0.0,2400.0,2024,11,No
2024-05-08,Wednesday,18:35:00,CUST0339,Faiyaz Hayre,35.0,Female,faiyazhayre35339@gmail.com,Rain Jacket,M,Outerwear,Jackets,2100.0,0.0,NoDiscount,CASH,Could be better,Kept,0.0,2100.0,2024,5,No
2024-08-05,Monday,13:35:00,CUST0109,Baiju Bala,21.0,Male,baijubala21109@gmail.com,Bomber Jacket,XL,Outerwear,Jackets,3100.0,0.0,NoDiscount,UPI,Not as expected,Kept,0.0,3100.0,2024,8,No
2024-09-26,Thursday,13:37:00,CUST0474,Charvi Deep,42.0,Female,charvideep42474@gmail.com,Sportswear T-shirt,L,Casual tshirt,Tshirts,2400.0,0.0,NoDiscount,UPI,Stitching quality is poor,Kept,0.0,2400.0,2024,9,No
2024-11-27,Wednesday,14:30:00,CUST0393,Divyansh Luthra,28.0,Male,divyanshluthra28393@gmail.com,ACG T-shirt,L,Casual tshirt,Tshirts,2000.0,0.0,NoDiscount,UPI,Superb fit and feel,Kept,0.0,2000.0,2024,11,No
2024-08-29,Thursday,21:40:00,CUST0044,Vihaan Ganesan,35.0,Female,vihaanganesan3544@gmail.com,Pro T-shirt,XL,Casual tshirt,Tshirts,2200.0,0.0,NoDiscount,CARD,Could be better,Kept,0.0,2200.0,2024,8,No
2024-07-08,Monday,10:57:00,CUST0208,Miraya Wadhwa,56.0,Male,mirayawadhwa56208@gmail.com,Sneakers,M,Footwear,Shoes,2900.0,37.0,Clearance,UPI,Material feels cheap,Kept,1073.0,1827.0,2024,7,Yes
2024-02-01,Thursday,14:54:00,CUST0439,Uthkarsh Ravi,57.0,Female,uthkarshravi57439@gmail.com,Formal White Shirt,Free,Formal shirts,Shirts,2800.0,0.0,NoDiscount,CARD,Superb fit and feel,Return,0.0,2800.0,2024,2,No
2024-12-29,Sunday,13:37:00,CUST0472,Indrans Sundaram,20.0,Female,indranssundaram20472@gmail.com,Sandals,XXL,Footwear,Shoes,2600.0,0.0,NoDiscount,CASH,Superb fit and feel,Kept,0.0,2600.0,2024,12,No
2024-02-01,Thursday,11:52:00,CUST0233,Oorja Aurora,28.0,Female,oorjaaurora28233@gmail.com,Sneakers,Free,Footwear,Shoes,3700.0,0.0,NoDiscount,UPI,Excellent product!,Kept,0.0,3700.0,2024,2,No
